cle_unique;emplacement_source;datetime_ingestion;privacy_level;entreprise;date;review_titre;status_employe;lieu;recommande;commentaire;avantage;incovenient
228840087190204111898214748124274295070;13734-AVIS-SOC-GLASSDOOR-E10358_P1.html;2021-03-21 17:31:27;0;Thales;Nov 28, 2019; Super entreprise ;Ancien employé - Ingénieur Support;Vélizy;Recommande;J'ai travaillé chez Thales à temps plein moins d'un an;Ne recommande pas;Pas d’avantages pour les employés
246003239698730865219899842360105533943;13734-AVIS-SOC-GLASSDOOR-E10358_P1.html;2021-03-21 17:31:27;0;Thales;Nov 26, 2019; Bonne société ;Employé actuel - Chef De Projet;Paris;Recommande;Je travaille chez Thales à temps plein depuis plus de 3 ans;Ne recommande pas;Pas d’avantages pour les employés
73134682611024750037677844263030784287;13734-AVIS-SOC-GLASSDOOR-E10358_P1.html;2021-03-21 17:31:27;0;Thales;Nov 26, 2019; Bonne entreprise ;Employé actuel - Ingénieur Développement Logiciel;Élancourt;Ne recommande pas;Je travaille chez Thales à temps plein depuis plus de 3 ans;Ne recommande pas;Pas d’avantages pour les employés
274331804418341364333563984905715840311;13734-AVIS-SOC-GLASSDOOR-E10358_P1.html;2021-03-21 17:31:28;0;Thales;Nov 22, 2019; Entreprise globalement agréable ;Employé actuel - Gestionnaire Financier de Contrats Export;Rungis;Recommande;Je travaille chez Thales à temps plein depuis plus d'un an;Ne recommande pas;Pas d’avantages pour les employés
35779103264830415639116942919649898698;13734-AVIS-SOC-GLASSDOOR-E10358_P1.html;2021-03-21 17:31:28;0;Thales;Nov 18, 2019; Bonne entreprise ;Employé actuel - Program Manager;Vélizy;Recommande;Je travaille chez Thales à temps plein depuis plus d'un an;Ne recommande pas;Pas d’avantages pour les employés
278749034146039458038524847974070322048;13734-AVIS-SOC-GLASSDOOR-E10358_P1.html;2021-03-21 17:31:28;0;Thales;Nov 6, 2019; Excellent milieu pour un apprentissage ;Ancien employé - Apprenti-ingénieur qualité;Vendôme, Centre;Recommande;J'ai travaillé chez Thales à temps plein plus d'un an;Ne recommande pas;Pas d’avantages pour les employés
177609024990494584844949659553028221137;13636-AVIS-SOC-GLASSDOOR-E1303620_P1.html;2021-03-21 17:31:28;0;2S2I Solutions & Services;Jul 11, 2019; 7 ans chez 2S2I, et c'est pas prêt de s'arrêter! ;Employé actuel - Chargée De Recrutement;Aix;Recommande;Je travaille chez 2S2I Solutions & Services à temps plein depuis plus de 5 ans;Entreprise conviviale, avec des managers présents au quotidien, et ouvert d'esprit. La structure se remet en question à tout moment pour s'améliorer tout au long de la croissance de l'entreprise afin que chacun s'y sente bien, souhaite évoluer dans l'entreprise et participe à son développement. Des événements organisés tout au long de l'année, des missions intéressantes auprès de grands comptes, une écoute des... encadrants et des objectifs fixés en commun.;C'est encore une petite entreprise, mais qui mobilise les atouts qu'elle peut avoir.
105048788184109829227088535130266261793;13636-AVIS-SOC-GLASSDOOR-E1303620_P1.html;2021-03-21 17:31:28;0;2S2I Solutions & Services;Jul 7, 2019; Pas de suivi, mission hasardeuse ;Ancien employé - Information Technology Support;NULL;Ne recommande pas;J'ai travaillé chez 2S2I Solutions & Services à temps plein moins d'un an;Mission de proximité (ou un coup de chance ?);Pas d’avantages pour les employés
301226434847021166681142178699046102530;13636-AVIS-SOC-GLASSDOOR-E1303620_P1.html;2021-03-21 17:31:28;0;2S2I Solutions & Services;Mar 13, 2017; Excellentes relations humaines, à l'écoute des collaborateurs ;Ancien freelance - Consultant ITSM;Élancourt;Recommande;J'ai travaillé chez 2S2I Solutions & Services à  moins d'un an;J'ai travaillé pour 2S2I sur une mission de 6 mois au Crédit Agricole. Dès lors que mon profil a été sélectionné par 2S2I, le directeur de la BU a tout fait pour me décrocher une mission chez ses clients. Durant la mission, il a toujours été derrière moi pour m'épauler en cas de besoin.;Pas d’avantages pour les employés
93788631432506253556254543664395819824;13676-AVIS-SOC-GLASSDOOR-E1130981_P1.html;2021-03-21 17:31:28;0;Groupe Altice Média;Jan 8, 2019; Super! ;Ancien stagiaire - Stagiaire anonyme;NULL;Recommande;J'ai travaillé chez Groupe Altice Média à ;Très bonne équipe chez A Nous Paris, grandes responsabilités et une belle confiance accordée aux stagiaires;Pas d’avantages pour les employés
94236704454085114081530627544147404073;13676-AVIS-SOC-GLASSDOOR-E1130981_P1.html;2021-03-21 17:31:28;0;Groupe Altice Média;Nov 5, 2018; grand groupe media ;Employé actuel - Employé anonyme;NULL;Ne recommande pas;Je travaille chez Groupe Altice Média à temps plein;Grand groupe  media  et telecommunication;peu de perspectives  -  groupe en mutations avec d beaucoup de départs et donc ambiance tres moyenne
228658782903565517001586365822381367752;13676-AVIS-SOC-GLASSDOOR-E1130981_P1.html;2021-03-21 17:31:28;0;Groupe Altice Média;Feb 13, 2018; regie ok ;Employé actuel - Employé anonyme;NULL;Point de vue neutre;Je travaille chez Groupe Altice Média à temps plein;l'autonomie des commerciaux tous secteurs;le suivie de carrière n'est pas une priorité
13935740163320868521730186161076261184;13676-AVIS-SOC-GLASSDOOR-E1130981_P1.html;2021-03-21 17:31:28;0;Groupe Altice Média;Nov 9, 2017; Un parfait stage de fin d'études ;Ancien stagiaire - Auditeur Financier Stagiaire;Paris;Ne recommande pas;J'ai travaillé chez Groupe Altice Média à  moins d'un an;l'univers des médias est un véritable catalyseur intellectuel;Pas d’avantages pour les employés
327850183124743064786656132295131060998;13676-AVIS-SOC-GLASSDOOR-E1130981_P1.html;2021-03-21 17:31:28;0;Groupe Altice Média;Feb 8, 2017; Correct ;Intérimaire actuel - Intérimaire anonyme;Paris;Recommande;Je travaille chez Groupe Altice Média à  depuis moins d'un an;Tickets restaus, salaire correct pour un secteur en difficulté, transport pris en charge à 100%;Pas d’avantages pour les employés
113065241042696618831005028228255309854;13676-AVIS-SOC-GLASSDOOR-E1130981_P1.html;2021-03-21 17:31:28;0;Groupe Altice Média;Oct 18, 2016; Avantages existants peut-être pas pour longtemps... ;;NULL;Recommande;Je travaille chez Groupe Altice Média à ;- bon CE (offres de concerts, expos, voyages) - subvention de 200€ / an pour les activités extra - chèques vacances à tarif préférentiel selon quotient familial - PEE;- ambiance difficile depuis le rachat par P. Drahi (juin 2015) et le plan social (janvier 2016)
100925503649190528345445211066855342250;13676-AVIS-SOC-GLASSDOOR-E1130981_P1.html;2021-03-21 17:31:28;0;Groupe Altice Média;Sep 9, 2016; La confiance n'est pas donnée, elle se gagne ;Ancien employé - Employé anonyme;NULL;Recommande;J'ai travaillé chez Groupe Altice Média à temps plein;Le portefeuille de marques est très prestigieux tant côté magazines "print" que côté sites web. Missions le plus souvent très intéressantes avec une large autonomie quand on a la confiance de la hiérarchie. Collègues très sympas et intéressants des journalistes aux fonctions techniques tout le monde aime la presse, l'info, l'actualité. L'ouverture d'esprit est omniprésente. Beaucoup de congés.;Pas d’avantages pour les employés
32461413004307856121541879252697437837;13676-AVIS-SOC-GLASSDOOR-E1130981_P1.html;2021-03-21 17:31:28;0;Groupe Altice Média;Sep 5, 2016; Stage L'EXPRESS ;;NULL;Ne recommande pas;J'ai travaillé chez Groupe Altice Média à ;50% du pass Navigo/imagin'R Bonne ambiance de travail/open space Accès au restaurant d'entreprise;Il faut tomber sur un bon maître de stage Rémunération minimum pour un stage Tickets restaurants à partir de 3 mois de présence dans l'entreprise
10991346476254168672483171537020881541;13639-AVIS-SOC-GLASSDOOR-E7448_P2.html;2021-03-21 17:31:28;0;Altran Group;Nov 18, 2019; SS2I ;Ancien employé - Employé anonyme;NULL;Ne recommande pas;J'ai travaillé chez Altran Group à temps plein;Ceux d’une Ss2i à savoir le statut et la securité de l’emploi;Idem que les avantages mais manque d’opportunités
2535265784108938378874921297593688346;13639-AVIS-SOC-GLASSDOOR-E7448_P2.html;2021-03-21 17:31:28;0;Altran Group;Nov 16, 2019; Bien pour démarrer ;Employé actuel - Employé anonyme;Paris;Ne recommande pas;Je travaille chez Altran Group à temps plein depuis plus d'un an;Très bien pour les jeunes spécialistes pour démarrer car possibilité d'avoir des missions chez des gros clients. Donc, enrichissant pour le CV. Côté enrichissement pour l'expérience - ça dépend de la culture d'entreprise de chaque client. Télétravail accordé chez la plupart des clients. Managers plutôt sympa.;Après avoir acquis la première expérience, il vaut mieux changer d'entreprise. Car les salaires de démarrage sont bas et les augmentations dérisoires. Mobilité entre différents métiers IT fonctionnels impossible. Comme dans certaines autres grosses ESN d'ingénierie, la seule évolution professionnelle possible est celle vers le team management ou le business management (=commercial) ce qui n'intéresse pas forcément... tout le monde. Pas de prime de participation ni d'intéressement.
10280229926818309257444487114072344494;13639-AVIS-SOC-GLASSDOOR-E7448_P2.html;2021-03-21 17:31:28;0;Altran Group;Nov 15, 2019; A éviter ;Ancien employé - Employé anonyme;NULL;Ne recommande pas;J'ai travaillé chez Altran Group à temps plein;Pas grand chose à signaler.;Pas d’avantages pour les employés
33223608642880182797896565463535512993;13639-AVIS-SOC-GLASSDOOR-E7448_P2.html;2021-03-21 17:31:28;0;Altran Group;Nov 7, 2019; Société de prestation pour bas salaires faibles augmentations ;Employé actuel - Consultant;Lyon;Ne recommande pas;Je travaille chez Altran Group à temps plein depuis plus de 8 ans;Acces a des grands comptes;Pas d’avantages pour les employés
225200692679550183190057165505529800770;13639-AVIS-SOC-GLASSDOOR-E7448_P2.html;2021-03-21 17:31:28;0;Altran Group;Nov 7, 2019; pas enboché directement mais par une entreprise de portage ;Ancien employé - consultant en systèmes d'information;Villiers;Ne recommande pas;J'ai travaillé chez Altran Group à temps plein moins d'un an;poste assez intéressent et formation.;Pas d’avantages pour les employés
227157814163981012373631840045990909999;13639-AVIS-SOC-GLASSDOOR-E7448_P2.html;2021-03-21 17:31:28;0;Altran Group;Nov 6, 2019; avis poste de consultant SI ;Employé actuel - Consultant Confirmé;Paris;Recommande;Je travaille chez Altran Group à temps plein depuis plus de 10 ans;découvrir une multitude de secteur au fil des missions;peu de contact avec la société
160049613362595003859153968205157591685;13639-AVIS-SOC-GLASSDOOR-E7448_P2.html;2021-03-21 17:31:28;0;Altran Group;Nov 6, 2019; Bon pour un début de carrière ;Employé actuel - Ingénieur Consultant;Puteaux;Recommande;Je travaille chez Altran Group à temps plein depuis moins d'un an;Salaire dans la moyenne éventail de missions assez large possibilité de mobilité international relation avec le team leader CE;sentiment de vouloir être placé à tout prix lors de son intégration avec des Missions proposé pas forcément en adéquation avec ce que vous cherchez (ne pas hésiter à refuser)
247198437738579320607392432291624717111;13639-AVIS-SOC-GLASSDOOR-E7448_P2.html;2021-03-21 17:31:28;0;Altran Group;Nov 6, 2019; Junior consultant ;Employé actuel - Junior Consultant;Lyon;Ne recommande pas;Je travaille chez Altran Group à temps plein depuis moins d'un an;transport pris en charge a 100%;Pas d’avantages pour les employés
62192557143124130472977782550974896996;13639-AVIS-SOC-GLASSDOOR-E7448_P2.html;2021-03-21 17:31:29;0;Altran Group;Nov 5, 2019; A eviter ;Employé actuel - Employé anonyme;NULL;Ne recommande pas;Je travaille chez Altran Group à temps plein;Ils ont de bons clients;Salaire, manager pas présent, pas d'évolution
259479965715190306511522113045272557008;13562-AVIS-SOC-GLASSDOOR-E1303620_P1.html;2021-03-21 17:31:29;0;2S2I Solutions & Services;Jul 11, 2019; 7 ans chez 2S2I, et c'est pas prêt de s'arrêter! ;Employé actuel - Chargée De Recrutement;Aix;Recommande;Je travaille chez 2S2I Solutions & Services à temps plein depuis plus de 5 ans;Ne recommande pas;Pas d’avantages pour les employés
56728710086379666249918356187953030833;13562-AVIS-SOC-GLASSDOOR-E1303620_P1.html;2021-03-21 17:31:29;0;2S2I Solutions & Services;Jul 7, 2019; Pas de suivi, mission hasardeuse ;Ancien employé - Information Technology Support;NULL;Ne recommande pas;J'ai travaillé chez 2S2I Solutions & Services à temps plein moins d'un an;Ne recommande pas;Pas d’avantages pour les employés
281346428263020053194022599374443960777;13562-AVIS-SOC-GLASSDOOR-E1303620_P1.html;2021-03-21 17:31:29;0;2S2I Solutions & Services;Mar 13, 2017; Excellentes relations humaines, à l'écoute des collaborateurs ;Ancien freelance - Consultant ITSM;Élancourt;Recommande;J'ai travaillé chez 2S2I Solutions & Services à  moins d'un an;Ne recommande pas;Pas d’avantages pour les employés
200379158426524659450628142333645816945;13778-AVIS-SOC-GLASSDOOR-E9028_P2.html;2021-03-21 17:31:29;0;Gfi Informatique;Nov 6, 2019; Chef de projet Infrastructure ;Employé actuel - Project Manager;New York, NY;Recommande;Je travaille chez Gfi Informatique à temps plein depuis plus de 10 ans;Missions intéressantes et une vraie avaleur ajoutée humaine;Pas d’avantages pour les employés
247471063483441651638055362494617002137;13778-AVIS-SOC-GLASSDOOR-E9028_P2.html;2021-03-21 17:31:29;0;Gfi Informatique;Nov 1, 2019; Avis GFI Centre ;Employé actuel - Ingénieur système;Orléans;Recommande;Je travaille chez Gfi Informatique à temps plein depuis moins d'un an;Bonne proximité des commerciaux. Les managers sont à l'écoute du collaborateur (notamment sur les demandes de formations).;Pas d’avantages pour les employés
298113883718342302046245862438380966951;13778-AVIS-SOC-GLASSDOOR-E9028_P2.html;2021-03-21 17:31:29;0;Gfi Informatique;Oct 28, 2019; Bonne société de service ;Employé actuel - Employé anonyme;NULL;Ne recommande pas;Je travaille chez Gfi Informatique à temps plein;Elle propose de belles perspectives d'évolution,;Ca reste toujours une société de service avec ses inconvénients
286340434182183190786066371974479454156;13778-AVIS-SOC-GLASSDOOR-E9028_P2.html;2021-03-21 17:31:29;0;Gfi Informatique;Oct 26, 2019; Admin ressources ;Ancien employé - Employé anonyme;Antibes;Ne recommande pas;J'ai travaillé chez Gfi Informatique à temps plein plus de 3 ans;Les missions sont un très bon tremplin pour commencer dans une grande structure.;Ils peuvent vous faire sortir de la mission pour vous envoyer à l’autre bout de la France.
154297256684888714948833111831337144449;13778-AVIS-SOC-GLASSDOOR-E9028_P2.html;2021-03-21 17:31:29;0;Gfi Informatique;Oct 19, 2019; J'ai travaillé chez GreenFlex à temps plein ;Ancien employé - Devops;Aix;Ne recommande pas;J'ai travaillé chez Gfi Informatique à temps plein moins d'un an;jamais trouvI des avantages chez GF,;pas de motivation, Manque de sincérité. Grand écart entre les discours et la réalité, à commencer par le comportement des Managers à l’égard de leurs collaborateurs
330315008581429350162865752945474118559;13778-AVIS-SOC-GLASSDOOR-E9028_P2.html;2021-03-21 17:31:29;0;Gfi Informatique;Oct 10, 2019; Super boite ;Employé actuel - Employé anonyme;NULL;Recommande;Je travaille chez Gfi Informatique à temps plein;Bon encadrement durant la thèse;Rien à signaler pour le moment
58085372411852600151611241172319199754;13778-AVIS-SOC-GLASSDOOR-E9028_P2.html;2021-03-21 17:31:29;0;Gfi Informatique;Oct 2, 2019; bon employeur ;Ancien employé - Employé anonyme;NULL;Recommande;J'ai travaillé chez Gfi Informatique à temps plein;bon CE - des RH dynamiques;comme dans toutes les grosses ESN, on est un numéro parmi d'autres
199401366611005669220003337191747297386;13778-AVIS-SOC-GLASSDOOR-E9028_P2.html;2021-03-21 17:31:29;0;Gfi Informatique;Oct 1, 2019; Société Premium ;Employé actuel - Administrateur Systèmes Et Réseaux;Lyon;Recommande;Je travaille chez Gfi Informatique à temps plein depuis moins d'un an;Bon salaire, tickets resto, prime 13em mois, formations, événements et activités merveilleuses.;Pas d’avantages pour les employés
86992958127374721345872761535761991946;13778-AVIS-SOC-GLASSDOOR-E9028_P2.html;2021-03-21 17:31:29;0;Gfi Informatique;Oct 1, 2019; Pas les moyens ;Employé actuel - Développeur;Montpellier;Ne recommande pas;Je travaille chez Gfi Informatique à temps plein depuis plus de 3 ans;Mutuel, Qualité des collègues de travail;Pas d’avantages pour les employés
307417582347270350694992695339586918578;13770-AVIS-SOC-GLASSDOOR-E1013306_P1.html;2021-03-21 17:31:29;0;D2SI;Nov 15, 2018; consultant ss2i ;Ancien employé - Employé anonyme;NULL;Ne recommande pas;J'ai travaillé chez D2SI à temps plein moins d'un an;La salaire est franchement pas mal du tout pour les informaticiens. Leurs clients sont tout les grandes entreprise. Ses clients toujours situé au centre de la ville.;Pas d’avantages pour les employés
35293187785385779623245884763777719381;13770-AVIS-SOC-GLASSDOOR-E1013306_P1.html;2021-03-21 17:31:29;0;D2SI;Aug 23, 2016; Entreprise humaine ;Employé actuel - Employé anonyme;NULL;Recommande;Je travaille chez D2SI à temps plein depuis plus de 3 ans;Ambiance familiale, dynamique, on nous donne les moyens d'innover et de se lancer dans différents projets. La direction soutient ses employés et est souple et accessible très facilement. Fort accompagnement RH/Commercial;Demande un investissement personnel important (parfois difficile équilibre vie pro/vie privée).
282497701709504497424172972602533792237;13653-AVIS-SOC-GLASSDOOR-E454220_P1.html;2021-03-21 17:31:30;0;Loria;Oct 11, 2019; Bonne expérience pour un stage de recherche ;Stagiaire actuel - Stagiaire;NULL;Recommande;Je travaille chez Loria à  depuis moins d'un an;- Horaires flexibles  - Activités (fêtes, accueil, conférences);Un peu triste que seule l'Inria subventionne la cantine
166928014662812452615331846646016334848;13653-AVIS-SOC-GLASSDOOR-E454220_P1.html;2021-03-21 17:31:30;0;Loria;Sep 27, 2019; Une expérience de travail vraiment excellente ;Intérimaire actuel - Doctorant;Nancy;Recommande;Je travaille chez Loria à  depuis plus de 3 ans;Bâtiment agréable, bonne culture, des ressources adéquates, beaucoup de gens pour communiquer.;Pas ouvert la nuit.
179998850740391149467710200475322256129;13653-AVIS-SOC-GLASSDOOR-E454220_P1.html;2021-03-21 17:31:30;0;Loria;Aug 18, 2019; Bien ;Employé actuel - INRIA/LORIA;NULL;Ne recommande pas;Je travaille chez Loria à temps plein depuis plus de 3 ans;Bonne ambiance, bonne équipe, bon environnement international;Nourriture chère, vieux équipements, etc.
83289045369943763307823439959986767891;13653-AVIS-SOC-GLASSDOOR-E454220_P1.html;2021-03-21 17:31:30;0;Loria;Jun 6, 2019; stage informatique ;Ancien intérimaire - Intérimaire anonyme;NULL;Ne recommande pas;J'ai travaillé chez Loria à ;environnement de travail très agréable;trop de liberté si on n'est pas autonome
57267290154795816674605064652023877201;13653-AVIS-SOC-GLASSDOOR-E454220_P1.html;2021-03-21 17:31:30;0;Loria;May 20, 2019; Lieu de travail agréable et calme ;Stagiaire actuel - Stagiaire anonyme;NULL;Ne recommande pas;Je travaille chez Loria à ;Locaux, nourriture, environnement, propreté, ambiance;Pas d'inconvenient à noter
131018333337520533181881983818804649018;13653-AVIS-SOC-GLASSDOOR-E454220_P1.html;2021-03-21 17:31:30;0;Loria;Apr 28, 2019; Un super cadre ! ;Ancien stagiaire - Stagiaire Développeur Logiciel;Vandoeuvre;Recommande;J'ai travaillé chez Loria à  moins d'un an;Cadre plus que top : bâtiments très récents, restaurant d'entreprise pas cher, très bonne ambiance, beaucoup de séminaires, matériel adapté au poste, cafétéria dans le bâtiment, zones de détente, bibliothèque, top !;Gratification minimale pour les stagiaires Missions peu intéressantes et tuteur relativement peu disponible, mais cela dépend beaucoup des équipes !
258863372658570445786753883858173104737;13653-AVIS-SOC-GLASSDOOR-E454220_P1.html;2021-03-21 17:31:30;0;Loria;Sep 12, 2016; bonne ambiance ;Ancien intérimaire - Thésard;Nancy;Recommande;J'ai travaillé chez Loria à  plus de 3 ans;beaux locaux très récents, services assistances administratives et techniques. Qualité scientifique élevée et on y trouve les meilleurs chercheurs. Beaucoup de thésards et de stagiaires qui font bouger le labo.;loins du centre de la France dans la petite ville de Nancy.  Certaines équipes
224922198926879544715142264331863098809;13653-AVIS-SOC-GLASSDOOR-E454220_P1.html;2021-03-21 17:31:30;0;Loria;Jul 4, 2015; Un bon endroit pour faire une these de doctorat ;;NULL;Recommande;J'ai travaillé chez Loria à ;très bon laboratoire de recherche;aucun j'ai bien apprécié le temps que j'ai passé dans ce labos
1276992723214725517020529468841800587;13668-AVIS-SOC-GLASSDOOR-E1127933_P1.html;2021-03-21 17:31:30;0;cerema;Aug 11, 2019; Cadre de travail et missions intéressantes ;Ancien intérimaire - Intérimaire anonyme;NULL;Recommande;J'ai travaillé chez cerema à ;Cadre de travail et missions intéressantes, flexibilité;Accès à un poste de titulaire par concours avec peu de places
268567958677977142959063079736783987185;13668-AVIS-SOC-GLASSDOOR-E1127933_P1.html;2021-03-21 17:31:30;0;cerema;Jan 15, 2019; Stage ;Ancien stagiaire - Stagiaire;NULL;Recommande;J'ai travaillé chez cerema à  moins d'un an;Autonomie,  compétences des collègues;Incertitudes sur l'avenir de l'entreprise
218054743176919484080314861554471249530;13668-AVIS-SOC-GLASSDOOR-E1127933_P1.html;2021-03-21 17:31:30;0;cerema;Sep 28, 2018; Chargé d'études ;Intérimaire actuel - Intérimaire anonyme;NULL;Ne recommande pas;Je travaille chez cerema à ;Plusieurs thématiques de recherche, avantages de la fonctionne publique;Peu de flexibilité, réductions du personnel
214202816510685373864909131430175780257;13668-AVIS-SOC-GLASSDOOR-E1127933_P1.html;2021-03-21 17:31:30;0;cerema;Aug 30, 2018; Agent d'appui ;Ancien intérimaire - Agent d'appui;Bron, Rhône-Alpes;Recommande;J'ai travaillé chez cerema à  moins d'un an;Polyvalence dans les fonctions du quotidien;Pas d’avantages pour les employés
66399779900835273962005171188773554674;13668-AVIS-SOC-GLASSDOOR-E1127933_P1.html;2021-03-21 17:31:30;0;cerema;Aug 17, 2018; Projet intéressant ;Ancien intérimaire - Intérimaire anonyme;NULL;Recommande;J'ai travaillé chez cerema à  moins d'un an;Projets intéressant, Bonne ambiance, Confiance, Foyer;Pas de tickets resto Peu de perspective d'évolution
163386195374159522995607743484508419562;13668-AVIS-SOC-GLASSDOOR-E1127933_P1.html;2021-03-21 17:31:30;0;cerema;May 25, 2018; Dream Job ;Stagiaire actuel - Stagiaire anonyme;NULL;Recommande;Je travaille chez cerema à  depuis moins d'un an;- Collaborateurs passionnés, ils ne sont pas là que pour le salaire - Projets au profit des citoyens et pas aux grandes boites - Temps libre - Les autres avantages de la fonction publique;Pas d’avantages pour les employés
183112853761387297549596632979028295277;13668-AVIS-SOC-GLASSDOOR-E1127933_P1.html;2021-03-21 17:31:30;0;cerema;Apr 6, 2018; stages intéressants proposés par le Cerema Sud-Ouest ;Stagiaire actuel - 6 mois;Saint-Médard;Recommande;Je travaille chez cerema à  depuis moins d'un an;-très bonne ambiance avec l'équipe, - établissement public jeune et dynamique - Beaucoup d'autonomie et d'aide - Mission très intéressantes et enrichissantes - chef de groupe très à l'écoute des stagiaires - des géomaticiens toujours disponible pour les stagiaires, malgré leur charge de travail, - Une pause café tous les matins c'est génial : opportunité à connaître l'équipe - des projets très intéressants et... valorisants.;Pas d’avantages pour les employés
218341597583853416111833448852442382434;13668-AVIS-SOC-GLASSDOOR-E1127933_P1.html;2021-03-21 17:31:30;0;cerema;May 10, 2017; avis positive ;Ancien employé - Employé anonyme;Nantes;Recommande;J'ai travaillé chez cerema à temps plein plus d'un an;transport, subvention de restaurant. Pique nique est souvent organisée. L'environnement de travail est sympathique;Pas de ticket restaurant, l'équipe de travail n'est plus jeune.
324727334822747489823979943786648308648;13668-AVIS-SOC-GLASSDOOR-E1127933_P1.html;2021-03-21 17:31:30;0;cerema;Apr 9, 2017; Ancien stagaire ;Ancien stagiaire - Ingénieur R&amp,D;Angers;Ne recommande pas;J'ai travaillé chez cerema à  moins d'un an;beaucoup d'autonomie une bonne ambiance entre l'équipe;public ,motivation  et salaire pas assez
92056527314664132229722688586387465957;13552-AVIS-SOC-GLASSDOOR-E2131167_P1.html;2021-03-21 17:31:30;0;Atos Consulting;Jun 16, 2019; Consultant Junior ;Employé actuel - Junior Consultant;NULL;Ne recommande pas;Je travaille chez Atos Consulting à temps plein depuis plus d'un an;Équilibre vie privée vie professionnelle;Pas d’avantages pour les employés
219304678928845537248628128656161582750;13552-AVIS-SOC-GLASSDOOR-E2131167_P1.html;2021-03-21 17:31:30;0;Atos Consulting;Mar 13, 2019; Bonne expérience ;Ancien employé - Employé anonyme;NULL;Ne recommande pas;J'ai travaillé chez Atos Consulting à temps plein;-Managers souvent compétents pour la plupart, idéal pour un junior pour faire son apprentissage dans le conseil -Renom du groupe Atos;-Pas toujours suffisamment de missions intéressantes pour les consultants
62965106199303787969182260199648258980;13552-AVIS-SOC-GLASSDOOR-E2131167_P1.html;2021-03-21 17:31:30;0;Atos Consulting;Feb 20, 2019; belle première expérience dans le conseil ;Ancien employé - Senior Project Manager;Bezons;Recommande;J'ai travaillé chez Atos Consulting à temps plein moins d'un an;Equipe Premier salaire pour un junior;Top management distant. Il aurait été plus intéressant d'avoir des rapports plus proches
274383666162326461704822053821239457927;13552-AVIS-SOC-GLASSDOOR-E2131167_P1.html;2021-03-21 17:31:30;0;Atos Consulting;Feb 14, 2019; Entreprise formatrice et challengeante ;Employé actuel - Employé anonyme;NULL;Recommande;Je travaille chez Atos Consulting à temps plein;Salaire attractif, missions intéressantes et variées;Beaucoup de déplacement, changement régulier de mission donc peu de stabilité
114984404514059042947262504946572257897;13552-AVIS-SOC-GLASSDOOR-E2131167_P1.html;2021-03-21 17:31:30;0;Atos Consulting;Feb 12, 2019; retour sur Atos ;Employé actuel - Employé anonyme;NULL;Ne recommande pas;Je travaille chez Atos Consulting à temps plein;Diversité des collaborateurs et ambiance de travail;Stratégie - organisation interne - positionnement du conseil au sein du groupe
138252987624097364156036074868878283612;13552-AVIS-SOC-GLASSDOOR-E2131167_P1.html;2021-03-21 17:31:30;0;Atos Consulting;Nov 15, 2018; Mais où va-t-on ? ;Employé actuel - Employé anonyme;NULL;Ne recommande pas;Je travaille chez Atos Consulting à temps plein;... je cherche encore et toujours;Pas d’avantages pour les employés
271963608755146857209255369219080025873;13552-AVIS-SOC-GLASSDOOR-E2131167_P1.html;2021-03-21 17:31:31;0;Atos Consulting;Sep 9, 2018; Au moins sur le Titanic, ils chantaient ;Ancien employé - Consulant;Nyon;Ne recommande pas;J'ai travaillé chez Atos Consulting à temps plein plus de 5 ans;5 jours de congés par ans (4 pour les fêtes de fin d'année), et un en Mai pour un pont, et des viennoiseries deux fois par semaine. Le bureau de Nyon est bien placé pour ceux qui viennent en voiture (plein de de places de parking). Bon deuxième pilier. Des apéros presque tous les vendredi soir fêter les départs.;Pas d’avantages pour les employés
67306573863819821688612387685031527026;13552-AVIS-SOC-GLASSDOOR-E2131167_P1.html;2021-03-21 17:31:31;0;Atos Consulting;Jul 27, 2018; Business Consultant - Digital Transformation ;Employé actuel - Employé anonyme;NULL;Recommande;Je travaille chez Atos Consulting à temps plein;ouvert hierarchie plate clients grands portefeuilles connaissance SI;Pas d’avantages pour les employés
196305455595181583268413663842122719859;13552-AVIS-SOC-GLASSDOOR-E2131167_P1.html;2021-03-21 17:31:31;0;Atos Consulting;Jun 8, 2018; Atos Consulting c'est fini ;Employé actuel - Senior Manager;Nyon;Ne recommande pas;Je travaille chez Atos Consulting à temps plein depuis plus de 10 ans;Jours de congé supplémentaires (wellness), team events (bien que de plus en plus rares), petites attentions au bureau (pains au chocolat, fruits, boissons etc...);Pas d’avantages pour les employés
89948369296324113620773461697178671725;13708-AVIS-SOC-GLASSDOOR-E4252_P2.html;2021-03-21 17:31:31;0;Groupe Crédit Agricole;Nov 6, 2019; Conseiller Pro ;Employé actuel - conseiller pro;Villenave;Ne recommande pas;Je travaille chez Groupe Crédit Agricole à temps plein depuis plus de 3 ans;Ne recommande pas;Pas d’avantages pour les employés
309639818296202721830835028616598981768;13708-AVIS-SOC-GLASSDOOR-E4252_P2.html;2021-03-21 17:31:31;0;Groupe Crédit Agricole;Nov 5, 2019; CDI - Crédit Agricole ;Employé actuel - Employé anonyme;NULL;Recommande;Je travaille chez Groupe Crédit Agricole à temps plein;Ne recommande pas;Pas d’avantages pour les employés
