dep;week;P;cl_age90;pop
03;2020-S39;15;39;33349
03;2020-S39;6;49;39464
03;2020-S39;10;59;45840
03;2020-S39;10;69;48958
03;2020-S39;16;79;38220
03;2020-S39;4;89;23577
03;2020-S39;5;90;7107
03;2020-S39;97;0;331315
03;2020-S40;7;09;30871
03;2020-S40;14;19;35788
03;2020-S40;24;29;28141
03;2020-S40;17;39;33349
03;2020-S40;16;49;39464
03;2020-S40;14;59;45840
03;2020-S40;10;69;48958
03;2020-S40;5;79;38220
03;2020-S40;11;89;23577
03;2020-S40;6;90;7107
03;2020-S40;124;0;331315
03;2020-S41;8;09;30871
03;2020-S41;39;19;35788
03;2020-S41;47;29;28141
03;2020-S41;44;39;33349
03;2020-S41;34;49;39464
03;2020-S41;44;59;45840
03;2020-S41;23;69;48958
03;2020-S41;15;79;38220
03;2020-S41;20;89;23577
03;2020-S41;1;90;7107
03;2020-S41;275;0;331315
03;2020-S42;14;09;30871
03;2020-S42;75;19;35788
03;2020-S42;77;29;28141
03;2020-S42;60;39;33349
03;2020-S42;82;49;39464
03;2020-S42;77;59;45840
03;2020-S42;58;69;48958
03;2020-S42;41;79;38220
03;2020-S42;28;89;23577
03;2020-S42;10;90;7107
03;2020-S42;523;0;331315
03;2020-S43;38;09;30871
03;2020-S43;148;19;35788
03;2020-S43;205;29;28141
03;2020-S43;171;39;33349
03;2020-S43;184;49;39464
03;2020-S43;214;59;45840
03;2020-S43;150;69;48958
03;2020-S43;91;79;38220
03;2020-S43;92;89;23577
03;2020-S43;69;90;7107
03;2020-S43;1362;0;331315
03;2020-S44;46;09;30871
03;2020-S44;208;19;35788
03;2020-S44;229;29;28141
03;2020-S44;259;39;33349
03;2020-S44;293;49;39464
03;2020-S44;297;59;45840
03;2020-S44;244;69;48958
03;2020-S44;147;79;38220
03;2020-S44;144;89;23577
03;2020-S44;95;90;7107
03;2020-S44;1962;0;331315
03;2020-S45;44;09;30871
03;2020-S45;200;19;35788
03;2020-S45;240;29;28141
03;2020-S45;205;39;33349
03;2020-S45;224;49;39464
03;2020-S45;272;59;45840
03;2020-S45;243;69;48958
03;2020-S45;169;79;38220
03;2020-S45;119;89;23577
03;2020-S45;66;90;7107
03;2020-S45;1782;0;331315
03;2020-S46;41;09;30871
03;2020-S46;155;19;35788
03;2020-S46;118;29;28141
03;2020-S46;112;39;33349
03;2020-S46;166;49;39464
03;2020-S46;202;59;45840
03;2020-S46;122;69;48958
03;2020-S46;115;79;38220
03;2020-S46;134;89;23577
03;2020-S46;99;90;7107
03;2020-S46;1264;0;331315
03;2020-S47;26;09;30871
03;2020-S47;71;19;35788
03;2020-S47;64;29;28141
03;2020-S47;90;39;33349
03;2020-S47;99;49;39464
03;2020-S47;93;59;45840
03;2020-S47;72;69;48958
03;2020-S47;58;79;38220
03;2020-S47;64;89;23577
03;2020-S47;41;90;7107
03;2020-S47;678;0;331315
03;2020-S48;7;09;30871
03;2020-S48;47;19;35788
03;2020-S48;55;29;28141
03;2020-S48;54;39;33349
03;2020-S48;69;49;39464
03;2020-S48;69;59;45840
03;2020-S48;47;69;48958
03;2020-S48;56;79;38220
03;2020-S48;73;89;23577
03;2020-S48;64;90;7107
03;2020-S48;541;0;331315
03;2020-S49;11;09;30871
03;2020-S49;51;19;35788
03;2020-S49;49;29;28141
03;2020-S49;58;39;33349
03;2020-S49;60;49;39464
03;2020-S49;73;59;45840
03;2020-S49;34;69;48958
03;2020-S49;41;79;38220
03;2020-S49;80;89;23577
03;2020-S49;61;90;7107
03;2020-S49;518;0;331315
03;2020-S50;13;09;30871
03;2020-S50;57;19;35788
03;2020-S50;78;29;28141
03;2020-S50;58;39;33349
03;2020-S50;82;49;39464
03;2020-S50;73;59;45840
03;2020-S50;56;69;48958
03;2020-S50;61;79;38220
03;2020-S50;75;89;23577
03;2020-S50;66;90;7107
03;2020-S50;621;0;331315
03;2020-S51;24;09;30871
03;2020-S51;94;19;35788
03;2020-S51;96;29;28141
03;2020-S51;85;39;33349
03;2020-S51;133;49;39464
03;2020-S51;123;59;45840
03;2020-S51;90;69;48958
03;2020-S51;93;79;38220
03;2020-S51;88;89;23577
03;2020-S51;66;90;7107
03;2020-S51;893;0;331315
03;2020-S52;14;09;30871
03;2020-S52;68;19;35788
03;2020-S52;85;29;28141
03;2020-S52;88;39;33349
03;2020-S52;83;49;39464
03;2020-S52;92;59;45840
03;2020-S52;74;69;48958
03;2020-S52;62;79;38220
03;2020-S52;71;89;23577
03;2020-S52;61;90;7107
03;2020-S52;699;0;331315
03;2020-S53;17;09;30871
03;2020-S53;94;19;35788
03;2020-S53;106;29;28141
03;2020-S53;101;39;33349
03;2020-S53;102;49;39464
03;2020-S53;114;59;45840
03;2020-S53;91;69;48958
03;2020-S53;50;79;38220
03;2020-S53;51;89;23577
03;2020-S53;27;90;7107
03;2020-S53;753;0;331315
04;2020-S21;0;09;16220
04;2020-S21;0;19;18061
04;2020-S21;0;29;13269
04;2020-S21;1;39;17545
04;2020-S21;1;49;19525
04;2020-S21;1;59;23898
04;2020-S21;1;69;24485
04;2020-S21;0;79;18808
04;2020-S21;0;89;10427
04;2020-S21;0;90;2959
04;2020-S21;4;0;165197
04;2020-S22;0;09;16220
04;2020-S22;0;19;18061
04;2020-S22;0;29;13269
04;2020-S22;0;39;17545
04;2020-S22;0;49;19525
04;2020-S22;0;59;23898
04;2020-S22;1;69;24485
04;2020-S22;1;79;18808
04;2020-S22;0;89;10427
04;2020-S22;0;90;2959
04;2020-S22;2;0;165197
04;2020-S23;0;09;16220
04;2020-S23;0;19;18061
04;2020-S23;0;29;13269
04;2020-S23;0;39;17545
04;2020-S23;0;49;19525
04;2020-S23;0;59;23898
04;2020-S23;0;69;24485
04;2020-S23;0;79;18808
04;2020-S23;1;89;10427
04;2020-S23;0;90;2959
04;2020-S23;1;0;165197
04;2020-S24;0;09;16220
04;2020-S24;0;19;18061
04;2020-S24;1;29;13269
04;2020-S24;0;39;17545
04;2020-S24;1;49;19525
04;2020-S24;0;59;23898
04;2020-S24;0;69;24485
04;2020-S24;0;79;18808
04;2020-S24;0;89;10427
04;2020-S24;0;90;2959
04;2020-S24;2;0;165197
04;2020-S25;0;09;16220
04;2020-S25;0;19;18061
04;2020-S25;0;29;13269
04;2020-S25;0;39;17545
04;2020-S25;0;49;19525
04;2020-S25;0;59;23898
04;2020-S25;0;69;24485
04;2020-S25;0;79;18808
04;2020-S25;0;89;10427
04;2020-S25;1;90;2959
04;2020-S25;1;0;165197
04;2020-S26;0;09;16220
04;2020-S26;0;19;18061
04;2020-S26;0;29;13269
04;2020-S26;1;39;17545
04;2020-S26;0;49;19525
04;2020-S26;0;59;23898
04;2020-S26;0;69;24485
04;2020-S26;0;79;18808
04;2020-S26;0;89;10427
04;2020-S26;0;90;2959
04;2020-S26;1;0;165197
04;2020-S27;0;09;16220
04;2020-S27;0;19;18061
04;2020-S27;0;29;13269
04;2020-S27;0;39;17545
04;2020-S27;0;49;19525
04;2020-S27;0;59;23898
04;2020-S27;0;69;24485
04;2020-S27;0;79;18808
04;2020-S27;0;89;10427
04;2020-S27;0;90;2959
04;2020-S27;0;0;165197
04;2020-S28;0;09;16220
04;2020-S28;0;19;18061
04;2020-S28;0;29;13269
04;2020-S28;0;39;17545
04;2020-S28;0;49;19525
04;2020-S28;0;59;23898
04;2020-S28;0;69;24485
04;2020-S28;0;79;18808
04;2020-S28;0;89;10427
04;2020-S28;0;90;2959
04;2020-S28;0;0;165197
04;2020-S29;1;09;16220
04;2020-S29;0;19;18061
04;2020-S29;0;29;13269
04;2020-S29;0;39;17545
04;2020-S29;1;49;19525
04;2020-S29;0;59;23898
04;2020-S29;0;69;24485
04;2020-S29;1;79;18808
04;2020-S29;0;89;10427
04;2020-S29;0;90;2959
04;2020-S29;3;0;165197
04;2020-S30;0;09;16220
04;2020-S30;0;19;18061
04;2020-S30;0;29;13269
04;2020-S30;2;39;17545
04;2020-S30;1;49;19525
04;2020-S30;0;59;23898
04;2020-S30;0;69;24485
04;2020-S30;0;79;18808
04;2020-S30;0;89;10427
04;2020-S30;1;90;2959
04;2020-S30;4;0;165197
04;2020-S31;0;09;16220
04;2020-S31;2;19;18061
04;2020-S31;3;29;13269
04;2020-S31;2;39;17545
04;2020-S31;2;49;19525
04;2020-S31;2;59;23898
04;2020-S31;1;69;24485
04;2020-S31;0;79;18808
04;2020-S31;0;89;10427
04;2020-S31;0;90;2959
04;2020-S31;12;0;165197
04;2020-S32;0;09;16220
04;2020-S32;6;19;18061
04;2020-S32;1;29;13269
04;2020-S32;3;39;17545
04;2020-S32;3;49;19525
04;2020-S32;5;59;23898
04;2020-S32;1;69;24485
04;2020-S32;1;79;18808
04;2020-S32;0;89;10427
04;2020-S32;0;90;2959
04;2020-S32;20;0;165197
04;2020-S33;0;09;16220
04;2020-S33;3;19;18061
04;2020-S33;7;29;13269
04;2020-S33;5;39;17545
04;2020-S33;7;49;19525
04;2020-S33;8;59;23898
04;2020-S33;11;69;24485
04;2020-S33;3;79;18808
04;2020-S33;3;89;10427
04;2020-S33;0;90;2959
04;2020-S33;47;0;165197
04;2020-S34;3;09;16220
04;2020-S34;6;19;18061
04;2020-S34;7;29;13269
04;2020-S34;8;39;17545
04;2020-S34;9;49;19525
04;2020-S34;5;59;23898
04;2020-S34;6;69;24485
04;2020-S34;7;79;18808
04;2020-S34;2;89;10427
04;2020-S34;1;90;2959
04;2020-S34;54;0;165197
04;2020-S35;4;09;16220
04;2020-S35;9;19;18061
04;2020-S35;26;29;13269
04;2020-S35;9;39;17545
04;2020-S35;16;49;19525
04;2020-S35;10;59;23898
04;2020-S35;7;69;24485
04;2020-S35;4;79;18808
04;2020-S35;4;89;10427
04;2020-S35;3;90;2959
04;2020-S35;92;0;165197
04;2020-S36;0;09;16220
04;2020-S36;9;19;18061
04;2020-S36;11;29;13269
04;2020-S36;14;39;17545
04;2020-S36;7;49;19525
04;2020-S36;10;59;23898
04;2020-S36;10;69;24485
04;2020-S36;3;79;18808
04;2020-S36;3;89;10427
04;2020-S36;3;90;2959
04;2020-S36;70;0;165197
04;2020-S37;3;09;16220
04;2020-S37;13;19;18061
04;2020-S37;19;29;13269
04;2020-S37;10;39;17545
04;2020-S37;14;49;19525
04;2020-S37;9;59;23898
04;2020-S37;6;69;24485
04;2020-S37;6;79;18808
04;2020-S37;3;89;10427
04;2020-S37;1;90;2959
04;2020-S37;84;0;165197
04;2020-S38;8;09;16220
04;2020-S38;6;19;18061
04;2020-S38;9;29;13269
04;2020-S38;11;39;17545
04;2020-S38;18;49;19525
04;2020-S38;14;59;23898
04;2020-S38;13;69;24485
04;2020-S38;11;79;18808
04;2020-S38;7;89;10427
04;2020-S38;0;90;2959
04;2020-S38;97;0;165197
04;2020-S39;0;09;16220
04;2020-S39;19;19;18061
04;2020-S39;19;29;13269
04;2020-S39;12;39;17545
04;2020-S39;15;49;19525
04;2020-S39;19;59;23898
04;2020-S39;14;69;24485
04;2020-S39;6;79;18808
04;2020-S39;11;89;10427
04;2020-S39;11;90;2959
04;2020-S39;126;0;165197
04;2020-S40;0;09;16220
04;2020-S40;11;19;18061
04;2020-S40;18;29;13269
04;2020-S40;13;39;17545
04;2020-S40;20;49;19525
04;2020-S40;13;59;23898
04;2020-S40;8;69;24485
04;2020-S40;2;79;18808
04;2020-S40;2;89;10427
04;2020-S40;7;90;2959
04;2020-S40;94;0;165197
04;2020-S41;2;09;16220
04;2020-S41;17;19;18061
04;2020-S41;33;29;13269
04;2020-S41;15;39;17545
04;2020-S41;22;49;19525
04;2020-S41;28;59;23898
04;2020-S41;9;69;24485
04;2020-S41;15;79;18808
04;2020-S41;5;89;10427
04;2020-S41;13;90;2959
04;2020-S41;160;0;165197
04;2020-S42;6;09;16220
04;2020-S42;21;19;18061
04;2020-S42;45;29;13269
04;2020-S42;26;39;17545
04;2020-S42;53;49;19525
04;2020-S42;45;59;23898
04;2020-S42;34;69;24485
04;2020-S42;19;79;18808
04;2020-S42;18;89;10427
04;2020-S42;12;90;2959
04;2020-S42;279;0;165197
04;2020-S43;6;09;16220
04;2020-S43;40;19;18061
04;2020-S43;48;29;13269
04;2020-S43;70;39;17545
04;2020-S43;99;49;19525
04;2020-S43;66;59;23898
04;2020-S43;64;69;24485
04;2020-S43;51;79;18808
04;2020-S43;26;89;10427
04;2020-S43;11;90;2959
04;2020-S43;483;0;165197
04;2020-S44;10;09;16220
04;2020-S44;46;19;18061
04;2020-S44;59;29;13269
04;2020-S44;64;39;17545
04;2020-S44;82;49;19525
04;2020-S44;97;59;23898
04;2020-S44;90;69;24485
04;2020-S44;58;79;18808
04;2020-S44;57;89;10427
04;2020-S44;24;90;2959
04;2020-S44;588;0;165197
04;2020-S45;16;09;16220
04;2020-S45;74;19;18061
04;2020-S45;75;29;13269
04;2020-S45;93;39;17545
04;2020-S45;101;49;19525
04;2020-S45;116;59;23898
04;2020-S45;92;69;24485
04;2020-S45;79;79;18808
04;2020-S45;68;89;10427
04;2020-S45;47;90;2959
04;2020-S45;762;0;165197
04;2020-S46;15;09;16220
04;2020-S46;45;19;18061
04;2020-S46;40;29;13269
04;2020-S46;48;39;17545
04;2020-S46;59;49;19525
04;2020-S46;75;59;23898
04;2020-S46;49;69;24485
04;2020-S46;46;79;18808
04;2020-S46;58;89;10427
04;2020-S46;24;90;2959
04;2020-S46;459;0;165197
04;2020-S47;8;09;16220
04;2020-S47;31;19;18061
04;2020-S47;28;29;13269
04;2020-S47;27;39;17545
04;2020-S47;45;49;19525
04;2020-S47;58;59;23898
04;2020-S47;33;69;24485
04;2020-S47;32;79;18808
04;2020-S47;44;89;10427
04;2020-S47;42;90;2959
04;2020-S47;348;0;165197
04;2020-S48;7;09;16220
04;2020-S48;13;19;18061
04;2020-S48;19;29;13269
04;2020-S48;14;39;17545
04;2020-S48;29;49;19525
04;2020-S48;38;59;23898
04;2020-S48;38;69;24485
04;2020-S48;23;79;18808
04;2020-S48;22;89;10427
04;2020-S48;19;90;2959
04;2020-S48;223;0;165197
04;2020-S49;5;09;16220
04;2020-S49;14;19;18061
04;2020-S49;15;29;13269
04;2020-S49;21;39;17545
04;2020-S49;22;49;19525
04;2020-S49;27;59;23898
04;2020-S49;22;69;24485
04;2020-S49;8;79;18808
04;2020-S49;14;89;10427
04;2020-S49;8;90;2959
04;2020-S49;156;0;165197
04;2020-S50;1;09;16220
04;2020-S50;20;19;18061
04;2020-S50;8;29;13269
04;2020-S50;17;39;17545
04;2020-S50;17;49;19525
04;2020-S50;18;59;23898
04;2020-S50;22;69;24485
04;2020-S50;15;79;18808
04;2020-S50;7;89;10427
04;2020-S50;7;90;2959
04;2020-S50;132;0;165197
04;2020-S51;1;09;16220
04;2020-S51;14;19;18061
04;2020-S51;10;29;13269
04;2020-S51;13;39;17545
04;2020-S51;18;49;19525
04;2020-S51;19;59;23898
04;2020-S51;24;69;24485
04;2020-S51;12;79;18808
04;2020-S51;12;89;10427
04;2020-S51;10;90;2959
04;2020-S51;133;0;165197
04;2020-S52;0;09;16220
04;2020-S52;13;19;18061
04;2020-S52;24;29;13269
04;2020-S52;17;39;17545
04;2020-S52;24;49;19525
04;2020-S52;29;59;23898
04;2020-S52;20;69;24485
04;2020-S52;24;79;18808
04;2020-S52;12;89;10427
04;2020-S52;14;90;2959
04;2020-S52;177;0;165197
04;2020-S53;7;09;16220
04;2020-S53;30;19;18061
04;2020-S53;34;29;13269
04;2020-S53;40;39;17545
04;2020-S53;41;49;19525
04;2020-S53;50;59;23898
04;2020-S53;28;69;24485
04;2020-S53;41;79;18808
04;2020-S53;35;89;10427
04;2020-S53;40;90;2959
04;2020-S53;346;0;165197
05;2020-S21;0;09;14582
05;2020-S21;0;19;15698
05;2020-S21;0;29;11715
05;2020-S21;1;39;16000
05;2020-S21;3;49;17800
05;2020-S21;1;59;20029
05;2020-S21;2;69;20216
05;2020-S21;1;79;14617
05;2020-S21;1;89;8430
05;2020-S21;0;90;2669
05;2020-S21;9;0;141756
05;2020-S22;0;09;14582
05;2020-S22;0;19;15698
05;2020-S22;0;29;11715
05;2020-S22;0;39;16000
05;2020-S22;1;49;17800
05;2020-S22;0;59;20029
05;2020-S22;0;69;20216
05;2020-S22;0;79;14617
05;2020-S22;0;89;8430
05;2020-S22;1;90;2669
05;2020-S22;2;0;141756
05;2020-S23;0;09;14582
05;2020-S23;0;19;15698
05;2020-S23;0;29;11715
05;2020-S23;0;39;16000
05;2020-S23;0;49;17800
05;2020-S23;0;59;20029
05;2020-S23;0;69;20216
05;2020-S23;0;79;14617
05;2020-S23;1;89;8430
05;2020-S23;1;90;2669
05;2020-S23;2;0;141756
05;2020-S24;0;09;14582
05;2020-S24;0;19;15698
05;2020-S24;0;29;11715
05;2020-S24;0;39;16000
05;2020-S24;0;49;17800
05;2020-S24;0;59;20029
05;2020-S24;1;69;20216
05;2020-S24;0;79;14617
05;2020-S24;0;89;8430
05;2020-S24;0;90;2669
05;2020-S24;1;0;141756
05;2020-S25;0;09;14582
05;2020-S25;0;19;15698
05;2020-S25;0;29;11715
05;2020-S25;0;39;16000
05;2020-S25;0;49;17800
05;2020-S25;0;59;20029
05;2020-S25;0;69;20216
05;2020-S25;0;79;14617
05;2020-S25;0;89;8430
05;2020-S25;0;90;2669
05;2020-S25;0;0;141756
05;2020-S26;0;09;14582
05;2020-S26;0;19;15698
05;2020-S26;0;29;11715
05;2020-S26;0;39;16000
05;2020-S26;0;49;17800
05;2020-S26;0;59;20029
05;2020-S26;0;69;20216
05;2020-S26;0;79;14617
05;2020-S26;0;89;8430
05;2020-S26;0;90;2669
05;2020-S26;0;0;141756
05;2020-S27;0;09;14582
05;2020-S27;0;19;15698
05;2020-S27;1;29;11715
05;2020-S27;0;39;16000
05;2020-S27;0;49;17800
05;2020-S27;0;59;20029
05;2020-S27;0;69;20216
05;2020-S27;0;79;14617
05;2020-S27;0;89;8430
05;2020-S27;0;90;2669
05;2020-S27;1;0;141756
05;2020-S28;0;09;14582
05;2020-S28;0;19;15698
05;2020-S28;0;29;11715
05;2020-S28;0;39;16000
05;2020-S28;0;49;17800
05;2020-S28;0;59;20029
05;2020-S28;0;69;20216
05;2020-S28;0;79;14617
05;2020-S28;0;89;8430
05;2020-S28;0;90;2669
05;2020-S28;0;0;141756
05;2020-S29;0;09;14582
05;2020-S29;0;19;15698
05;2020-S29;0;29;11715
05;2020-S29;1;39;16000
05;2020-S29;1;49;17800
05;2020-S29;0;59;20029
05;2020-S29;0;69;20216
05;2020-S29;0;79;14617
05;2020-S29;0;89;8430
05;2020-S29;0;90;2669
05;2020-S29;2;0;141756
05;2020-S30;0;09;14582
05;2020-S30;0;19;15698
05;2020-S30;0;29;11715
05;2020-S30;0;39;16000
05;2020-S30;0;49;17800
05;2020-S30;1;59;20029
05;2020-S30;0;69;20216
05;2020-S30;0;79;14617
05;2020-S30;0;89;8430
05;2020-S30;0;90;2669
05;2020-S30;1;0;141756
05;2020-S31;0;09;14582
05;2020-S31;0;19;15698
05;2020-S31;0;29;11715
05;2020-S31;0;39;16000
05;2020-S31;0;49;17800
05;2020-S31;1;59;20029
05;2020-S31;0;69;20216
05;2020-S31;0;79;14617
05;2020-S31;0;89;8430
05;2020-S31;0;90;2669
05;2020-S31;1;0;141756
05;2020-S32;1;09;14582
05;2020-S32;0;19;15698
05;2020-S32;5;29;11715
05;2020-S32;2;39;16000
05;2020-S32;3;49;17800
05;2020-S32;2;59;20029
05;2020-S32;0;69;20216
05;2020-S32;0;79;14617
05;2020-S32;2;89;8430
05;2020-S32;0;90;2669
05;2020-S32;15;0;141756
05;2020-S33;2;09;14582
05;2020-S33;1;19;15698
05;2020-S33;4;29;11715
05;2020-S33;5;39;16000
05;2020-S33;3;49;17800
05;2020-S33;3;59;20029
05;2020-S33;3;69;20216
05;2020-S33;0;79;14617
05;2020-S33;0;89;8430
05;2020-S33;0;90;2669
05;2020-S33;21;0;141756
05;2020-S34;0;09;14582
05;2020-S34;3;19;15698
05;2020-S34;1;29;11715
05;2020-S34;5;39;16000
05;2020-S34;4;49;17800
05;2020-S34;3;59;20029
05;2020-S34;0;69;20216
05;2020-S34;2;79;14617
05;2020-S34;1;89;8430
05;2020-S34;4;90;2669
05;2020-S34;23;0;141756
05;2020-S35;0;09;14582
05;2020-S35;4;19;15698
05;2020-S35;4;29;11715
05;2020-S35;7;39;16000
05;2020-S35;8;49;17800
05;2020-S35;9;59;20029
05;2020-S35;5;69;20216
05;2020-S35;0;79;14617
05;2020-S35;6;89;8430
05;2020-S35;0;90;2669
05;2020-S35;43;0;141756
05;2020-S36;0;09;14582
05;2020-S36;5;19;15698
05;2020-S36;7;29;11715
05;2020-S36;2;39;16000
05;2020-S36;4;49;17800
05;2020-S36;10;59;20029
05;2020-S36;10;69;20216
05;2020-S36;2;79;14617
05;2020-S36;2;89;8430
05;2020-S36;0;90;2669
05;2020-S36;42;0;141756
05;2020-S37;2;09;14582
05;2020-S37;11;19;15698
05;2020-S37;7;29;11715
05;2020-S37;9;39;16000
05;2020-S37;10;49;17800
05;2020-S37;14;59;20029
05;2020-S37;5;69;20216
05;2020-S37;4;79;14617
05;2020-S37;6;89;8430
05;2020-S37;1;90;2669
05;2020-S37;69;0;141756
05;2020-S38;1;09;14582
05;2020-S38;14;19;15698
05;2020-S38;13;29;11715
05;2020-S38;4;39;16000
05;2020-S38;5;49;17800
05;2020-S38;18;59;20029
05;2020-S38;6;69;20216
05;2020-S38;6;79;14617
05;2020-S38;2;89;8430
05;2020-S38;1;90;2669
05;2020-S38;70;0;141756
05;2020-S39;0;09;14582
05;2020-S39;7;19;15698
05;2020-S39;14;29;11715
05;2020-S39;11;39;16000
05;2020-S39;10;49;17800
05;2020-S39;12;59;20029
05;2020-S39;13;69;20216
05;2020-S39;5;79;14617
05;2020-S39;2;89;8430
05;2020-S39;1;90;2669
05;2020-S39;75;0;141756
05;2020-S40;1;09;14582
05;2020-S40;37;19;15698
05;2020-S40;16;29;11715
05;2020-S40;7;39;16000
05;2020-S40;24;49;17800
05;2020-S40;14;59;20029
05;2020-S40;11;69;20216
05;2020-S40;7;79;14617
05;2020-S40;4;89;8430
05;2020-S40;6;90;2669
05;2020-S40;127;0;141756
05;2020-S41;8;09;14582
05;2020-S41;28;19;15698
05;2020-S41;29;29;11715
05;2020-S41;29;39;16000
05;2020-S41;36;49;17800
05;2020-S41;35;59;20029
05;2020-S41;19;69;20216
05;2020-S41;10;79;14617
05;2020-S41;20;89;8430
05;2020-S41;7;90;2669
05;2020-S41;221;0;141756
05;2020-S42;5;09;14582
05;2020-S42;42;19;15698
05;2020-S42;58;29;11715
05;2020-S42;70;39;16000
05;2020-S42;56;49;17800
05;2020-S42;79;59;20029
05;2020-S42;46;69;20216
05;2020-S42;41;79;14617
05;2020-S42;29;89;8430
05;2020-S42;14;90;2669
05;2020-S42;440;0;141756
05;2020-S43;5;09;14582
05;2020-S43;44;19;15698
05;2020-S43;95;29;11715
05;2020-S43;103;39;16000
05;2020-S43;100;49;17800
05;2020-S43;121;59;20029
05;2020-S43;88;69;20216
05;2020-S43;49;79;14617
05;2020-S43;56;89;8430
05;2020-S43;41;90;2669
05;2020-S43;702;0;141756
05;2020-S44;13;09;14582
05;2020-S44;74;19;15698
05;2020-S44;130;29;11715
05;2020-S44;143;39;16000
05;2020-S44;177;49;17800
05;2020-S44;210;59;20029
05;2020-S44;143;69;20216
05;2020-S44;93;79;14617
05;2020-S44;51;89;8430
05;2020-S44;25;90;2669
05;2020-S44;1059;0;141756
05;2020-S45;12;09;14582
05;2020-S45;118;19;15698
05;2020-S45;110;29;11715
05;2020-S45;115;39;16000
05;2020-S45;173;49;17800
05;2020-S45;178;59;20029
05;2020-S45;154;69;20216
05;2020-S45;71;79;14617
05;2020-S45;70;89;8430
05;2020-S45;30;90;2669
05;2020-S45;1031;0;141756
05;2020-S46;5;09;14582
05;2020-S46;60;19;15698
05;2020-S46;56;29;11715
05;2020-S46;70;39;16000
05;2020-S46;91;49;17800
05;2020-S46;102;59;20029
05;2020-S46;89;69;20216
05;2020-S46;64;79;14617
05;2020-S46;57;89;8430
05;2020-S46;41;90;2669
05;2020-S46;635;0;141756
05;2020-S47;7;09;14582
05;2020-S47;47;19;15698
05;2020-S47;53;29;11715
05;2020-S47;53;39;16000
05;2020-S47;60;49;17800
05;2020-S47;71;59;20029
05;2020-S47;59;69;20216
05;2020-S47;49;79;14617
05;2020-S47;41;89;8430
05;2020-S47;48;90;2669
05;2020-S47;488;0;141756
05;2020-S48;5;09;14582
05;2020-S48;31;19;15698
05;2020-S48;25;29;11715
05;2020-S48;34;39;16000
05;2020-S48;35;49;17800
05;2020-S48;35;59;20029
05;2020-S48;30;69;20216
05;2020-S48;28;79;14617
05;2020-S48;37;89;8430
05;2020-S48;27;90;2669
05;2020-S48;287;0;141756
05;2020-S49;4;09;14582
05;2020-S49;20;19;15698
05;2020-S49;25;29;11715
05;2020-S49;29;39;16000
05;2020-S49;23;49;17800
05;2020-S49;29;59;20029
05;2020-S49;16;69;20216
05;2020-S49;12;79;14617
05;2020-S49;9;89;8430
05;2020-S49;9;90;2669
05;2020-S49;176;0;141756
05;2020-S50;4;09;14582
05;2020-S50;35;19;15698
05;2020-S50;15;29;11715
05;2020-S50;25;39;16000
05;2020-S50;25;49;17800
05;2020-S50;24;59;20029
05;2020-S50;15;69;20216
05;2020-S50;11;79;14617
05;2020-S50;14;89;8430
05;2020-S50;12;90;2669
05;2020-S50;180;0;141756
05;2020-S51;4;09;14582
05;2020-S51;54;19;15698
05;2020-S51;25;29;11715
05;2020-S51;47;39;16000
05;2020-S51;42;49;17800
05;2020-S51;31;59;20029
05;2020-S51;19;69;20216
05;2020-S51;16;79;14617
05;2020-S51;19;89;8430
05;2020-S51;8;90;2669
05;2020-S51;265;0;141756
05;2020-S52;21;09;14582
05;2020-S52;55;19;15698
05;2020-S52;36;29;11715
05;2020-S52;59;39;16000
05;2020-S52;50;49;17800
05;2020-S52;48;59;20029
05;2020-S52;40;69;20216
05;2020-S52;19;79;14617
05;2020-S52;26;89;8430
05;2020-S52;7;90;2669
05;2020-S52;361;0;141756
05;2020-S53;7;09;14582
05;2020-S53;53;19;15698
05;2020-S53;45;29;11715
05;2020-S53;46;39;16000
05;2020-S53;55;49;17800
05;2020-S53;64;59;20029
05;2020-S53;54;69;20216
05;2020-S53;41;79;14617
05;2020-S53;33;89;8430
05;2020-S53;17;90;2669
05;2020-S53;415;0;141756
06;2020-S21;5;09;110588
06;2020-S21;2;19;116274
06;2020-S21;4;29;105817
06;2020-S21;6;39;126997
06;2020-S21;14;49;136067
06;2020-S21;10;59;146182
06;2020-S21;7;69;133883
06;2020-S21;7;79;114019
06;2020-S21;7;89;68397
06;2020-S21;13;90;21172
06;2020-S21;75;0;1079396
06;2020-S22;1;09;110588
06;2020-S22;3;19;116274
06;2020-S22;3;29;105817
06;2020-S22;4;39;126997
06;2020-S22;9;49;136067
06;2020-S22;6;59;146182
06;2020-S22;7;69;133883
06;2020-S22;4;79;114019
06;2020-S22;4;89;68397
06;2020-S22;6;90;21172
06;2020-S22;47;0;1079396
06;2020-S23;2;09;110588
06;2020-S23;0;19;116274
06;2020-S23;1;29;105817
06;2020-S23;7;39;126997
06;2020-S23;4;49;136067
06;2020-S23;3;59;146182
06;2020-S23;7;69;133883
06;2020-S23;9;79;114019
06;2020-S23;5;89;68397
06;2020-S23;7;90;21172
06;2020-S23;45;0;1079396
06;2020-S24;1;09;110588
06;2020-S24;1;19;116274
06;2020-S24;4;29;105817
06;2020-S24;1;39;126997
06;2020-S24;3;49;136067
06;2020-S24;3;59;146182
06;2020-S24;2;69;133883
06;2020-S24;2;79;114019
06;2020-S24;2;89;68397
06;2020-S24;3;90;21172
